dataset,observation,native_language,native_code,target_language,target_code,speaking_score,asjp_lexical,concepts_lexical,glottolog_genetic,grambank_typological,l2v_featural,l2v_genetic,l2v_geographic,l2v_inventory,l2v_phonological,l2v_syntactic,modality_hyperbolic,modality_island,modality_speaker,phoible_phonological,qwals_typological,scripts_script,urielplus_featural,urielplus_genetic,urielplus_geographic,urielplus_inventory,urielplus_morphological,urielplus_phonological,urielplus_script,urielplus_syntactic
stex,stex_00036,Afrikaans,afri1274,Dutch,dutc1256,583,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00037,Afrikaans,afri1274,Dutch,dutc1256,549,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00038,Afrikaans,afri1274,Dutch,dutc1256,503,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00039,Afrikaans,afri1274,Dutch,dutc1256,513,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00040,Afrikaans,afri1274,Dutch,dutc1256,524,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00041,Afrikaans,afri1274,Dutch,dutc1256,552,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00042,Afrikaans,afri1274,Dutch,dutc1256,566,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00043,Afrikaans,afri1274,Dutch,dutc1256,539,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00044,Afrikaans,afri1274,Dutch,dutc1256,597,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00045,Afrikaans,afri1274,Dutch,dutc1256,555,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00046,Afrikaans,afri1274,Dutch,dutc1256,529,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00047,Afrikaans,afri1274,Dutch,dutc1256,564,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00048,Afrikaans,afri1274,Dutch,dutc1256,576,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00049,Afrikaans,afri1274,Dutch,dutc1256,538,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00050,Afrikaans,afri1274,Dutch,dutc1256,562,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00051,Afrikaans,afri1274,Dutch,dutc1256,574,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00052,Afrikaans,afri1274,Dutch,dutc1256,537,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00053,Afrikaans,afri1274,Dutch,dutc1256,547,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00054,Afrikaans,afri1274,Dutch,dutc1256,526,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00055,Afrikaans,afri1274,Dutch,dutc1256,640,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00056,Afrikaans,afri1274,Dutch,dutc1256,525,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00057,Afrikaans,afri1274,Dutch,dutc1256,550,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00058,Afrikaans,afri1274,Dutch,dutc1256,523,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00059,Afrikaans,afri1274,Dutch,dutc1256,530,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00060,Afrikaans,afri1274,Dutch,dutc1256,537,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00061,Afrikaans,afri1274,Dutch,dutc1256,530,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00062,Afrikaans,afri1274,Dutch,dutc1256,530,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00063,Afrikaans,afri1274,Dutch,dutc1256,514,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00064,Afrikaans,afri1274,Dutch,dutc1256,525,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00065,Afrikaans,afri1274,Dutch,dutc1256,628,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00066,Afrikaans,afri1274,Dutch,dutc1256,580,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00067,Afrikaans,afri1274,Dutch,dutc1256,570,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00068,Afrikaans,afri1274,Dutch,dutc1256,564,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00069,Afrikaans,afri1274,Dutch,dutc1256,571,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00070,Afrikaans,afri1274,Dutch,dutc1256,541,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00071,Afrikaans,afri1274,Dutch,dutc1256,533,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00072,Afrikaans,afri1274,Dutch,dutc1256,614,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00073,Afrikaans,afri1274,Dutch,dutc1256,581,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00074,Afrikaans,afri1274,Dutch,dutc1256,538,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
stex,stex_00075,Afrikaans,afri1274,Dutch,dutc1256,541,0.0979945691681306,0.04,0.564393939393939,,0.4,0.4,0.4,0.3948,2e-04,0.48,14.825356,0.160069057697869,0.457065212865054,0.7,0.0592592623498704,0.666666666666667,0.5513,0.4544,0.3215,0.3988,0.6185,0.3789,0.3776,0.6025
